,0,1,2,3,4,5,6,7,8,9,10,11,12,13
27,3,11,9,0,0,33.33,7,caught,1,,v South Africa,Centurion,9 Feb 2016,ODI # 3736
28,4,-,10,0,0,40.00,7,caught,1,,v South Africa,Johannesburg,12 Feb 2016,ODI # 3737
29,12,28,17,1,0,70.58,7,caught,1,,v South Africa,Cape Town,14 Feb 2016,ODI # 3738
30,6,11,5,0,0,120.00,7,caught,1,,v Bangladesh,Mirpur,7 Oct 2016,ODI # 3791
31,4,13,10,0,0,40.00,7,caught,2,,v Bangladesh,Mirpur,9 Oct 2016,ODI # 3793
32,1,10,3,0,0,33.33,7,caught,2,,v Bangladesh,Chattogram,12 Oct 2016,ODI # 3794
33,28,34,17,3,1,164.70,7,bowled,1,,v India,Pune,15 Jan 2017,ODI # 3819
34,55,55,43,6,0,127.90,7,bowled,2,,v India,Cuttack,19 Jan 2017,ODI # 3821
35,2,7,5,0,0,40.00,7,caught,1,,v India,Eden Gardens,22 Jan 2017,ODI # 3824
36,31*,25,22,2,0,140.90,7,not out,1,,v West Indies,North Sound,3 Mar 2017,ODI # 3845
37,3,6,5,0,0,60.00,7,bowled,2,,v West Indies,North Sound,5 Mar 2017,ODI # 3848
38,0,-,1,0,0,0.00,7,caught,1,,v West Indies,Bridgetown,9 Mar 2017,ODI # 3849
39,5*,5,4,1,0,125.00,7,not out,2,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
40,1,-,2,0,0,50.00,7,bowled,2,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
41,6,-,12,0,0,50.00,7,bowled,1,,v Australia,Sydney,21 Jan 2018,ODI # 3960
42,33,-,50,3,0,66.00,7,caught,1,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
43,6,-,12,0,0,50.00,7,caught,1,,v Australia,Perth,28 Jan 2018,ODI # 3968
44,28,29,26,4,1,107.69,7,caught,1,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
45,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
46,23,35,19,2,0,121.05,7,run out,1,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
47,3,7,10,0,0,30.00,7,caught,1,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
48,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
49,46,-,33,3,3,139.39,7,caught,2,,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008
50,DNB,-,-,-,-,-,-,-,1,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
51,0,2,1,0,0,0.00,7,bowled,1,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
52,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
53,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
54,37,-,37,5,1,100.00,6,caught,2,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
55,DNB,-,-,-,-,-,-,-,2,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
56,12,39,14,0,0,85.71,7,bowled,2,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
57,TDNB,-,-,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
58,0*,-,1,0,0,0.00,7,not out,1,,v West Indies,St George's,27 Feb 2019,ODI # 4099
59,12,-,25,1,0,48.00,7,caught,1,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
60,17*,36,16,3,0,106.25,7,not out,2,,v South Africa,Johannesburg,9 Feb 2020,ODI # 4242
61,30,54,37,2,1,81.08,7,caught,2,,v India,Pune,23 Mar 2021,ODI # 4281
62,DNB,-,-,-,-,-,-,-,2,,v India,Pune,26 Mar 2021,ODI # 4283
63,29,36,25,2,2,116.00,7,caught,2,,v India,Pune,28 Mar 2021,ODI # 4284
64,DNB,-,-,-,-,-,-,-,1,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
65,42*,44,40,5,1,105.00,6,not out,2,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
66,DNB,-,-,-,-,-,-,-,2,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
