,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4,21,18,13,0,2,161.53,6,caught,1,,v New Zealand,Hamilton,17 Feb 2013,ODI # 3335
5,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Napier,20 Feb 2013,ODI # 3336
6,3,5,4,0,0,75.00,6,caught,2,,v New Zealand,Auckland,23 Feb 2013,ODI # 3338
7,DNB,-,-,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),3 Sep 2013,ODI # 3409
8,34*,31,24,1,1,141.66,8,not out,1,,v Australia,Melbourne,12 Jan 2014,ODI # 3454
9,49,54,36,3,1,136.11,7,caught,1,,v Australia,Brisbane,17 Jan 2014,ODI # 3455
10,4,17,8,0,0,50.00,7,bowled,1,,v Australia,Sydney,19 Jan 2014,ODI # 3457
11,71,52,43,6,4,165.11,7,caught,1,,v Australia,Perth,24 Jan 2014,ODI # 3461
12,5,17,9,0,0,55.55,7,caught,2,,v Australia,Adelaide,26 Jan 2014,ODI # 3463
13,12,15,17,1,0,70.58,6,caught,2,,v West Indies,North Sound,28 Feb 2014,ODI # 3477
14,0,1,1,0,0,0.00,6,caught,2,,v West Indies,North Sound,2 Mar 2014,ODI # 3480
15,99,102,84,7,4,117.85,6,caught,1,,v West Indies,North Sound,5 Mar 2014,ODI # 3484
16,9,11,5,1,0,180.00,4,caught,1,,v Scotland,Aberdeen,9 May 2014,ODI # 3491
17,21,21,21,1,1,100.00,6,bowled,2,,v Sri Lanka,Colombo (RPS),26 Nov 2014,ODI # 3554
18,7,19,14,0,0,50.00,7,bowled,1,,v Sri Lanka,Colombo (RPS),29 Nov 2014,ODI # 3557
19,55*,46,37,9,0,148.64,7,not out,2,,v Sri Lanka,Hambantota,3 Dec 2014,ODI # 3561
20,15,21,22,0,1,68.18,7,caught,1,,v Sri Lanka,Colombo (RPS),7 Dec 2014,ODI # 3563
21,2*,1,1,0,0,200.00,7,not out,2,,v Sri Lanka,Pallekele,10 Dec 2014,ODI # 3565
22,22,31,26,2,0,84.61,7,run out,2,,v Sri Lanka,Pallekele,13 Dec 2014,ODI # 3567
23,23,30,23,2,0,100.00,7,caught,2,,v Sri Lanka,Colombo (RPS),16 Dec 2014,ODI # 3569
24,28,68,60,0,0,46.66,7,caught,1,,v Australia,Sydney,16 Jan 2015,ODI # 3578
25,DNB,-,-,-,-,-,-,-,2,,v India,Brisbane,20 Jan 2015,ODI # 3586
26,25,38,24,2,0,104.16,6,run out,1,,v Australia,Hobart,23 Jan 2015,ODI # 3589
27,67,98,78,7,0,85.89,7,caught,2,,v India,Perth,30 Jan 2015,ODI # 3595
28,17,20,22,3,0,77.27,7,caught,2,,v Australia,Perth,1 Feb 2015,ODI # 3597
29,10,11,12,1,0,83.33,7,caught,2,,v Australia,Melbourne,14 Feb 2015,ODI # 3600
30,3,8,7,0,0,42.85,7,caught,1,,v New Zealand,Wellington,20 Feb 2015,ODI # 3607
31,24,19,14,4,0,171.42,7,caught,1,,v Scotland,Christchurch,23 Feb 2015,ODI # 3611
32,39*,28,19,6,1,205.26,7,not out,1,,v Sri Lanka,Wellington,1 Mar 2015,ODI # 3619
33,65,75,52,6,1,125.00,7,caught,2,,v Bangladesh,Adelaide,9 Mar 2015,ODI # 3630
34,DNB,-,-,-,-,-,-,-,2,,v Afghanistan,Sydney,13 Mar 2015,ODI # 3635
35,1,4,2,0,0,50.00,6,run out,1,,v Pakistan,Abu Dhabi,11 Nov 2015,ODI # 3707
36,11,10,10,1,0,110.00,5,bowled,1,,v Pakistan,Abu Dhabi,13 Nov 2015,ODI # 3708
37,49*,78,50,2,1,98.00,6,not out,2,,v Pakistan,Sharjah,17 Nov 2015,ODI # 3710
38,116*,68,52,10,8,223.07,4,not out,1,,v Pakistan,Dubai (DSC),20 Nov 2015,ODI # 3712
39,105,109,76,11,5,138.15,4,caught,1,,v South Africa,Bloemfontein,3 Feb 2016,ODI # 3732
40,48*,42,28,4,3,171.42,6,not out,2,,v South Africa,Gqeberha,6 Feb 2016,ODI # 3734
41,0,3,1,0,0,0.00,4,caught,1,,v South Africa,Centurion,9 Feb 2016,ODI # 3736
42,1,-,6,0,0,16.66,6,caught,1,,v South Africa,Johannesburg,12 Feb 2016,ODI # 3737
43,0,3,1,0,0,0.00,6,bowled,1,,v South Africa,Cape Town,14 Feb 2016,ODI # 3738
44,63,48,38,3,4,165.78,6,caught,1,,v Bangladesh,Mirpur,7 Oct 2016,ODI # 3791
45,57,84,57,7,0,100.00,6,lbw,2,,v Bangladesh,Mirpur,9 Oct 2016,ODI # 3793
46,25,34,26,3,0,96.15,6,bowled,2,,v Bangladesh,Chattogram,12 Oct 2016,ODI # 3794
47,31,40,36,1,2,86.11,5,caught,1,,v India,Pune,15 Jan 2017,ODI # 3819
48,10,16,9,1,0,111.11,6,stumped,2,,v India,Cuttack,19 Jan 2017,ODI # 3821
49,11,19,15,1,0,73.33,5,caught,1,,v India,Eden Gardens,22 Jan 2017,ODI # 3824
50,14,15,19,0,0,73.68,5,caught,1,,v West Indies,North Sound,3 Mar 2017,ODI # 3845
51,0,7,7,0,0,0.00,6,caught,2,,v West Indies,North Sound,5 Mar 2017,ODI # 3848
52,7,-,5,0,1,140.00,4,bowled,1,,v West Indies,Bridgetown,9 Mar 2017,ODI # 3849
53,4,15,10,0,0,40.00,6,caught,2,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
54,42,-,32,5,0,131.25,6,caught,2,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
55,100*,-,83,6,4,120.48,6,not out,1,,v Australia,Sydney,21 Jan 2018,ODI # 3960
56,0,-,2,0,0,0.00,6,caught,1,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
57,21,-,25,1,1,84.00,6,caught,1,,v Australia,Perth,28 Jan 2018,ODI # 3968
58,79,92,65,5,5,121.53,6,run out,1,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
59,36*,30,20,2,3,180.00,6,not out,2,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
60,29,31,23,3,1,126.08,6,caught,1,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
61,0,4,2,0,0,0.00,4,caught,1,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
62,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
63,DNB,-,-,-,-,-,-,-,1,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
64,28,42,25,2,0,112.00,6,bowled,1,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
65,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
66,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
67,0,-,2,0,0,0.00,4,caught,2,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
68,4*,1,1,1,0,400.00,6,not out,2,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
69,34,59,33,2,2,103.03,6,caught,2,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
70,TDNB,-,-,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
71,150,-,77,13,12,194.80,5,bowled,1,,v West Indies,St George's,27 Feb 2019,ODI # 4099
72,23,-,36,1,0,63.88,6,caught,1,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
73,2,14,4,0,0,50.00,5,lbw,2,,v India,Pune,23 Mar 2021,ODI # 4281
74,0,5,3,0,0,0.00,5,bowled,2,,v India,Pune,26 Mar 2021,ODI # 4283
75,15,28,18,2,0,83.33,5,lbw,2,,v India,Pune,28 Mar 2021,ODI # 4284
76,162*,107,70,7,14,231.42,4,not out,1,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
77,DNB,-,-,-,-,-,-,-,2,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
78,86*,84,64,7,5,134.37,4,not out,2,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
79,29,47,34,2,0,85.29,6,caught,1,,v Australia,Adelaide,17 Nov 2022,ODI # 4475
80,1,4,4,0,0,25.00,6,caught,2,,v Australia,Melbourne,22 Nov 2022,ODI # 4480
81,36,78,42,4,0,85.71,5,caught,2,,v South Africa,Bloemfontein,27 Jan 2023,ODI # 4512
82,94*,154,81,8,3,116.04,5,not out,1,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
83,131,190,127,6,7,103.14,5,caught,1,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
84,9,14,10,1,0,90.00,5,caught,2,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
85,76,103,64,5,2,118.75,5,caught,1,,v Bangladesh,Mirpur,3 Mar 2023,ODI # 4528
86,26,51,24,0,0,108.33,6,lbw,2,,v Bangladesh,Chattogram,6 Mar 2023,ODI # 4531
87,43,48,42,2,2,102.38,6,caught,1,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
88,20,11,10,1,1,200.00,4,bowled,1,,v Bangladesh,Dharamsala,10 Oct 2023,ODI # 4664
