,0,1,2,3,4,5,6,7,8,9,10,11
39,10.0,0,73,2,7.30,5,1,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
40,8.0,0,32,1,4.00,6,1,,v Australia,Manchester,24 Jun 2018,ODI # 4013
41,10.0,0,62,1,6.20,6,2,,v India,Nottingham,12 Jul 2018,ODI # 4014
42,10.0,0,38,2,3.80,6,2,,v India,Lord's,14 Jul 2018,ODI # 4016
43,10.0,0,49,3,4.90,6,1,,v India,Leeds,17 Jul 2018,ODI # 4018
44,1.0,0,3,0,3.00,6,1,,v Pakistan,The Oval,8 May 2019,ODI # 4130
45,10.0,0,81,1,8.10,5,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
46,7.0,0,49,0,7.00,5,1,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
47,7.5,0,54,2,6.89,6,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
48,8.0,0,35,1,4.37,3,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
49,5.0,0,43,0,8.60,6,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
50,10.0,0,64,1,6.40,5,2,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
51,10.0,0,61,0,6.10,6,1,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
52,10.0,0,66,3,6.60,6,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
53,10.0,0,45,2,4.50,6,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
54,10.0,0,49,0,4.90,6,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
55,6.0,0,40,0,6.66,5,2,,v India,Birmingham,30 Jun 2019,ODI # 4179
56,5.0,0,30,1,6.00,6,2,,v New Zealand,Chester-le-Street,3 Jul 2019,ODI # 4183
57,10.0,0,54,3,5.40,6,1,,v Australia,Birmingham,11 Jul 2019,ODI # 4191
58,8.0,0,39,0,4.87,5,1,,v New Zealand,Lord's,14 Jul 2019,ODI # 4192
59,10.0,3,26,1,2.60,3,1,,v Ireland,Southampton,30 Jul 2020,ODI # 4256
60,10.0,0,34,3,3.40,5,1,,v Ireland,Southampton,1 Aug 2020,ODI # 4257
61,10.0,1,61,1,6.10,5,2,,v Ireland,Southampton,4 Aug 2020,ODI # 4258
62,10.0,0,55,2,5.50,5,1,,v Australia,Manchester,11 Sep 2020,ODI # 4259
63,9.4,0,67,1,6.93,4,2,,v Australia,Manchester,13 Sep 2020,ODI # 4260
64,7.4,0,68,1,8.86,6,2,,v Australia,Manchester,16 Sep 2020,ODI # 4261
65,6.0,0,45,0,7.50,5,1,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
66,10.0,0,50,0,5.00,5,1,,v Sri Lanka,The Oval,1 Jul 2021,ODI # 4297
67,8.0,0,35,1,4.37,5,1,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
68,10.0,0,63,0,6.30,6,1,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
69,6.0,1,29,3,4.83,4,2,,v South Africa,Manchester,22 Jul 2022,ODI # 4435
70,6.0,0,36,1,6.00,5,1,,v South Africa,Leeds,24 Jul 2022,ODI # 4437
71,8.0,0,70,1,8.75,4,2,,v New Zealand,Cardiff,8 Sep 2023,ODI # 4636
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,4.0,0,16,1,4.00,4,2,,v Ireland,Belfast,27 Aug 2009,ODI # 2878
2,3.0,0,27,0,9.00,5,1,,v South Africa,Centurion,22 Nov 2009,ODI # 2929
3,DNB,-,-,-,-,-,1,,v Ireland,Dublin (Malahide),8 May 2015,ODI # 3650
4,9.0,0,60,0,6.66,4,2,,v Pakistan,Abu Dhabi,11 Nov 2015,ODI # 3707
5,10.0,0,32,1,3.20,4,2,,v Pakistan,Abu Dhabi,13 Nov 2015,ODI # 3708
6,10.0,1,51,0,5.10,4,1,,v Pakistan,Sharjah,17 Nov 2015,ODI # 3710
7,10.0,0,78,3,7.80,5,2,,v Pakistan,Dubai (DSC),20 Nov 2015,ODI # 3712
8,6.0,0,42,0,7.00,4,2,,v South Africa,Bloemfontein,3 Feb 2016,ODI # 3732
9,10.0,0,43,1,4.30,4,1,,v South Africa,Gqeberha,6 Feb 2016,ODI # 3734
10,10.0,0,45,1,4.50,6,2,,v South Africa,Centurion,9 Feb 2016,ODI # 3736
11,5.2,0,38,2,7.12,6,2,,v South Africa,Johannesburg,12 Feb 2016,ODI # 3737
12,10.0,0,59,1,5.90,5,2,,v South Africa,Cape Town,14 Feb 2016,ODI # 3738
13,9.0,0,49,4,5.44,5,2,,v Bangladesh,Mirpur,7 Oct 2016,ODI # 3791
14,10.0,0,53,2,5.30,3,1,,v Bangladesh,Mirpur,9 Oct 2016,ODI # 3793
15,10.0,0,43,4,4.30,6,1,,v Bangladesh,Chattogram,12 Oct 2016,ODI # 3794
16,5.0,0,50,0,10.00,5,2,,v India,Pune,15 Jan 2017,ODI # 3819
17,9.0,1,43,1,4.77,6,2,,v West Indies,North Sound,3 Mar 2017,ODI # 3845
18,9.0,0,53,2,5.88,5,1,,v West Indies,North Sound,5 Mar 2017,ODI # 3848
19,1.2,0,5,1,3.75,6,2,,v West Indies,Bridgetown,9 Mar 2017,ODI # 3849
20,10.0,0,73,2,7.30,4,1,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
21,10.0,0,71,2,7.10,5,1,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
