,0,1,2,3,4,5,6,7,8,9,10,11
46,8.2,0,47,2,5.64,2,2,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
47,7.4,1,42,2,5.47,2,1,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
48,10.0,1,40,2,4.00,1,2,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
49,8.0,2,42,1,5.25,1,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
50,10.0,1,32,3,3.20,1,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
51,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
52,5.0,0,26,3,5.20,1,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
53,4.0,0,37,0,9.25,1,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
54,10.0,0,45,1,4.50,1,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
55,10.0,0,59,2,5.90,1,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
56,TDNB,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
57,10.0,0,91,0,9.10,1,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
58,6.0,0,56,1,9.33,1,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
59,9.0,0,36,1,4.00,1,2,,v South Africa,Cape Town,4 Feb 2020,ODI # 4234
60,4.0,0,21,0,5.25,1,1,,v South Africa,Durban,7 Feb 2020,ODI # 4238
61,10.0,0,42,2,4.20,1,1,,v Australia,Sydney,19 Nov 2022,ODI # 4477
62,10.0,0,62,0,6.20,1,1,,v Australia,Melbourne,22 Nov 2022,ODI # 4480
63,6.1,0,60,0,9.72,1,2,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
64,8.0,1,51,1,6.37,1,2,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
65,8.0,0,28,1,3.50,1,1,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
66,8.0,0,27,1,3.37,2,1,,v Bangladesh,Chattogram,6 Mar 2023,ODI # 4531
67,6.0,0,45,0,7.50,1,2,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
68,8.0,0,49,2,6.12,1,2,,v Bangladesh,Dharamsala,10 Oct 2023,ODI # 4664
