,0,1,2,3,4,5,6,7,8,9,10,11
16,8.0,0,59,1,7.37,6,2,,v South Africa,Southampton,27 May 2017,ODI # 3873
17,8.0,1,40,0,5.00,6,1,,v Bangladesh,The Oval,1 Jun 2017,ODI # 3875
18,DNB,-,-,-,-,-,2,,v New Zealand,Cardiff,6 Jun 2017,ODI # 3880
19,5.0,0,24,0,4.80,6,1,,v Australia,Birmingham,10 Jun 2017,ODI # 3885
20,2.0,0,15,0,7.50,6,2,,v Pakistan,Cardiff,14 Jun 2017,ODI # 3889
21,2.0,0,5,1,2.50,3,1,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
22,TDNB,-,-,-,-,-,-,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
23,10.0,0,65,0,6.50,4,2,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
24,9.0,1,70,0,7.77,4,1,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
25,10.0,0,36,1,3.60,5,1,,v West Indies,Southampton,29 Sep 2017,ODI # 3918
26,10.0,1,43,3,4.30,3,1,,v Australia,The Oval,13 Jun 2018,ODI # 4009
27,10.0,0,47,2,4.70,4,2,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
28,5.0,0,28,3,5.60,4,2,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
29,7.0,0,43,0,6.14,6,1,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
30,8.4,0,46,4,5.30,4,1,,v Australia,Manchester,24 Jun 2018,ODI # 4013
31,8.1,0,60,1,7.34,3,2,,v India,Nottingham,12 Jul 2018,ODI # 4014
32,10.0,0,42,1,4.20,5,2,,v India,Lord's,14 Jul 2018,ODI # 4016
33,10.0,0,47,0,4.70,4,1,,v India,Leeds,17 Jul 2018,ODI # 4018
34,10.0,0,66,1,6.60,3,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
35,6.0,0,32,0,5.33,3,1,,v Pakistan,Bristol,14 May 2019,ODI # 4135
36,4.0,0,30,0,7.50,7,1,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
37,10.0,0,63,0,6.30,5,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
38,10.0,0,63,1,6.30,4,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
39,10.0,0,50,3,5.00,3,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
40,7.0,0,35,0,5.00,3,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
41,10.0,0,40,0,4.00,5,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
42,6.0,0,42,1,7.00,5,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
43,10.0,0,37,0,3.70,5,1,,v Ireland,Southampton,30 Jul 2020,ODI # 4256
44,8.0,0,27,0,3.37,3,1,,v Ireland,Southampton,1 Aug 2020,ODI # 4257
45,7.0,0,51,0,7.28,4,2,,v Ireland,Southampton,4 Aug 2020,ODI # 4258
46,10.0,0,59,0,5.90,4,1,,v Australia,Manchester,11 Sep 2020,ODI # 4259
47,2.0,0,5,1,2.50,6,1,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
48,DNB,-,-,-,-,-,1,,v Sri Lanka,The Oval,1 Jul 2021,ODI # 4297
49,DNB,-,-,-,-,-,1,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
50,2.0,0,9,0,4.50,6,2,,v India,The Oval,12 Jul 2022,ODI # 4424
51,4.0,0,30,1,7.50,5,2,,v India,Lord's,14 Jul 2022,ODI # 4428
52,8.0,0,33,0,4.12,4,2,,v India,Manchester,17 Jul 2022,ODI # 4433
53,8.0,0,47,1,5.87,3,1,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
54,4.4,1,22,2,4.71,5,2,,v South Africa,Manchester,22 Jul 2022,ODI # 4435
55,7.4,0,42,0,5.47,3,1,,v South Africa,Leeds,24 Jul 2022,ODI # 4437
56,5.0,0,30,2,6.00,5,2,,v New Zealand,Southampton,10 Sep 2023,ODI # 4640
57,6.0,0,43,1,7.16,5,2,,v New Zealand,The Oval,13 Sep 2023,ODI # 4643
58,10.0,0,50,4,5.00,5,2,,v New Zealand,Lord's,15 Sep 2023,ODI # 4647
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,6.0,1,25,1,4.16,5,1,,v West Indies,North Sound,28 Feb 2014,ODI # 3477
2,3.0,0,11,1,3.66,3,1,,v West Indies,North Sound,2 Mar 2014,ODI # 3480
3,1.0,0,5,1,5.00,3,2,,v West Indies,North Sound,5 Mar 2014,ODI # 3484
4,10.0,0,66,1,6.60,5,1,,v Sri Lanka,Colombo (RPS),26 Nov 2014,ODI # 3554
5,7.0,0,38,1,5.42,3,2,,v Sri Lanka,Colombo (RPS),29 Nov 2014,ODI # 3557
6,7.0,0,36,0,5.14,3,1,,v Sri Lanka,Hambantota,3 Dec 2014,ODI # 3561
7,10.0,0,44,1,4.40,3,2,,v Sri Lanka,Colombo (RPS),7 Dec 2014,ODI # 3563
8,10.0,0,50,0,5.00,3,1,,v Sri Lanka,Pallekele,10 Dec 2014,ODI # 3565
9,8.0,0,46,0,5.75,3,1,,v Sri Lanka,Pallekele,13 Dec 2014,ODI # 3567
10,10.0,0,39,2,3.90,6,1,,v Sri Lanka,Colombo (RPS),16 Dec 2014,ODI # 3569
11,9.0,0,45,1,5.00,5,2,,v Australia,Sydney,16 Jan 2015,ODI # 3578
12,9.0,0,31,1,3.44,5,1,,v India,Brisbane,20 Jan 2015,ODI # 3586
13,10.0,0,50,2,5.00,4,2,,v Australia,Hobart,23 Jan 2015,ODI # 3589
14,10.0,0,35,2,3.50,5,1,,v India,Perth,30 Jan 2015,ODI # 3595
15,10.0,0,39,1,3.90,5,1,,v Australia,Perth,1 Feb 2015,ODI # 3597
16,9.0,0,60,0,6.66,5,1,,v Australia,Melbourne,14 Feb 2015,ODI # 3600
17,DNB,-,-,-,-,-,2,,v New Zealand,Wellington,20 Feb 2015,ODI # 3607
