,0,1,2,3,4,5,6,7,8,9,10,11
8,8.0,0,48,3,6.00,2,1,,v South Africa,Durban,8 Dec 2013,ODI # 3443
9,10.0,0,69,3,6.90,3,1,,v South Africa,Centurion,11 Dec 2013,ODI # 3444
10,9.0,0,55,4,6.11,2,1,,v New Zealand,Napier,19 Jan 2014,ODI # 3456
11,7.0,0,55,3,7.85,2,1,,v New Zealand,Hamilton,22 Jan 2014,ODI # 3458
12,10.0,0,84,2,8.40,2,1,,v New Zealand,Auckland,25 Jan 2014,ODI # 3462
13,8.0,0,61,1,7.62,2,2,,v New Zealand,Hamilton,28 Jan 2014,ODI # 3465
14,10.0,3,61,1,6.10,1,1,,v New Zealand,Wellington,31 Jan 2014,ODI # 3467
15,10.0,1,50,4,5.00,2,1,,v Bangladesh,Fatullah,26 Feb 2014,ODI # 3474
16,10.0,0,81,3,8.10,2,2,,v Sri Lanka,Fatullah,28 Feb 2014,ODI # 3476
17,10.0,0,49,0,4.90,2,2,,v Pakistan,Mirpur,2 Mar 2014,ODI # 3479
18,7.2,0,50,2,6.81,2,1,,v Afghanistan,Mirpur,5 Mar 2014,ODI # 3483
19,6.0,0,32,2,5.33,3,2,,v England,Cardiff,27 Aug 2014,ODI # 3517
20,9.0,0,40,1,4.44,3,1,,v England,Nottingham,30 Aug 2014,ODI # 3520
21,7.3,1,28,3,3.73,3,1,,v England,Birmingham,2 Sep 2014,ODI # 3523
22,10.0,0,52,2,5.20,3,1,,v England,Leeds,5 Sep 2014,ODI # 3525
23,8.1,0,44,1,5.38,3,2,,v Australia,Melbourne,18 Jan 2015,ODI # 3582
24,4.0,0,23,0,5.75,4,2,,v England,Brisbane,20 Jan 2015,ODI # 3586
25,TDNB,-,-,-,-,-,-,,v Australia,Sydney,26 Jan 2015,ODI # 3592
26,9.0,0,31,1,3.44,3,2,,v England,Perth,30 Jan 2015,ODI # 3595
27,9.0,1,35,4,3.88,2,2,,v Pakistan,Adelaide,15 Feb 2015,ODI # 3602
28,8.0,1,30,2,3.75,2,2,,v South Africa,Melbourne,22 Feb 2015,ODI # 3610
29,8.0,2,35,3,4.37,1,1,,v West Indies,Perth,6 Mar 2015,ODI # 3625
30,9.0,0,41,3,4.55,2,1,,v Ireland,Hamilton,10 Mar 2015,ODI # 3631
31,9.0,2,48,3,5.33,1,1,,v Zimbabwe,Auckland,14 Mar 2015,ODI # 3636
32,8.0,1,37,2,4.62,2,2,,v Bangladesh,Melbourne,19 Mar 2015,ODI # 3641
33,10.0,0,68,0,6.80,1,1,,v Australia,Sydney,26 Mar 2015,ODI # 3645
34,10.0,2,33,0,3.30,1,1,,v West Indies,North Sound,2 Jul 2017,ODI # 3900
35,10.0,0,48,4,4.80,1,1,,v West Indies,Kingston,6 Jul 2017,ODI # 3902
36,10.0,0,46,0,4.60,3,1,,v Australia,Sydney,12 Jan 2019,ODI # 4077
37,10.0,0,58,3,5.80,2,1,,v Australia,Adelaide,15 Jan 2019,ODI # 4078
38,9.4,0,47,2,4.86,2,1,,v Australia,Melbourne,18 Jan 2019,ODI # 4079
39,6.0,2,19,3,3.16,2,1,,v New Zealand,Napier,23 Jan 2019,ODI # 4082
40,6.0,0,43,1,7.16,2,2,,v New Zealand,Mount Maunganui,26 Jan 2019,ODI # 4085
41,9.0,0,41,3,4.55,2,1,,v New Zealand,Mount Maunganui,28 Jan 2019,ODI # 4088
42,8.0,0,35,2,4.37,2,2,,v New Zealand,Wellington,3 Feb 2019,ODI # 4092
43,9.5,1,40,4,4.06,1,2,,v Afghanistan,Southampton,22 Jun 2019,ODI # 4169
44,6.2,0,16,4,2.52,1,2,,v West Indies,Manchester,27 Jun 2019,ODI # 4175
45,10.0,1,69,5,6.90,1,1,,v England,Birmingham,30 Jun 2019,ODI # 4179
46,9.0,0,68,1,7.55,3,2,,v Bangladesh,Birmingham,2 Jul 2019,ODI # 4182
47,3.0,0,5,0,1.66,2,1,,v West Indies,Providence,8 Aug 2019,ODI # 4196
48,8.0,0,39,2,4.87,2,2,,v West Indies,Port of Spain,11 Aug 2019,ODI # 4197
49,7.0,1,50,2,7.14,2,1,,v West Indies,Port of Spain,14 Aug 2019,ODI # 4199
50,9.1,0,63,1,6.87,2,2,,v New Zealand,Hamilton,5 Feb 2020,ODI # 4235
51,10.0,0,59,3,5.90,1,1,,v Australia,Sydney,27 Nov 2020,ODI # 4265
52,9.0,0,73,1,8.11,1,1,,v Australia,Sydney,29 Nov 2020,ODI # 4266
53,7.0,0,31,3,4.42,1,1,,v England,The Oval,12 Jul 2022,ODI # 4424
54,10.0,0,48,1,4.80,1,1,,v England,Lord's,14 Jul 2022,ODI # 4428
55,7.0,0,38,0,5.42,1,1,,v England,Manchester,17 Jul 2022,ODI # 4433
56,7.0,0,29,1,4.14,1,1,,v Nepal,Pallekele,4 Sep 2023,ODI # 4632
57,8.0,1,32,2,4.00,1,1,,v Bangladesh,Colombo (RPS),15 Sep 2023,ODI # 4645
