,0,1,2,3,4,5,6,7,8,9,10,11,12,13
142,13,27,14,0,0,92.85,7,caught,1,,v West Indies,Visakhapatnam,24 Oct 2018,ODI # 4059
143,7*,-,4,1,0,175.00,7,not out,1,,v West Indies,Brabourne,29 Oct 2018,ODI # 4063
144,DNB,-,-,-,-,-,-,-,2,,v West Indies,Thiruvananthapuram,1 Nov 2018,ODI # 4064
145,8,20,13,0,0,61.53,7,caught,2,,v Australia,Sydney,12 Jan 2019,ODI # 4077
146,DNB,-,-,-,-,-,-,-,2,,v Australia,Adelaide,15 Jan 2019,ODI # 4078
147,DNB,-,-,-,-,-,-,-,2,,v Australia,Melbourne,18 Jan 2019,ODI # 4079
148,DNB,-,-,-,-,-,-,-,2,,v Australia,Hyderabad,2 Mar 2019,ODI # 4102
149,21,-,40,0,0,52.50,8,caught,1,,v Australia,Nagpur,5 Mar 2019,ODI # 4106
150,24,-,31,0,1,77.41,8,caught,2,,v Australia,Ranchi,8 Mar 2019,ODI # 4109
151,0,-,3,0,0,0.00,7,stumped,2,,v Australia,Delhi,13 Mar 2019,ODI # 4113
152,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Leeds,6 Jul 2019,ODI # 4187
153,77,84,59,4,4,130.50,8,caught,2,,v New Zealand,Manchester,9 Jul 2019,ODI # 4190
154,TDNB,-,-,-,-,-,-,-,-,,v West Indies,Providence,8 Aug 2019,ODI # 4196
155,16*,24,16,1,0,100.00,7,not out,1,,v West Indies,Port of Spain,11 Aug 2019,ODI # 4197
156,DNB,-,-,-,-,-,-,-,2,,v West Indies,Port of Spain,14 Aug 2019,ODI # 4199
157,21,-,21,2,0,100.00,7,run out,1,,v West Indies,Chennai,15 Dec 2019,ODI # 4221
158,0*,-,0,0,0,-,7,not out,1,,v West Indies,Visakhapatnam,18 Dec 2019,ODI # 4222
159,39*,-,31,4,0,125.80,7,not out,2,,v West Indies,Cuttack,22 Dec 2019,ODI # 4223
160,25,-,32,2,1,78.12,7,caught,1,,v Australia,Wankhede,14 Jan 2020,ODI # 4231
161,20*,-,16,1,0,125.00,7,not out,1,,v Australia,Rajkot,17 Jan 2020,ODI # 4232
162,DNB,-,-,-,-,-,-,-,2,,v Australia,Bengaluru,19 Jan 2020,ODI # 4233
163,DNB,-,-,-,-,-,-,-,1,,v New Zealand,Hamilton,5 Feb 2020,ODI # 4235
164,55,130,73,2,1,75.34,7,caught,2,,v New Zealand,Auckland,8 Feb 2020,ODI # 4239
165,8*,12,7,1,0,114.28,7,not out,1,,v New Zealand,Mount Maunganui,11 Feb 2020,ODI # 4243
166,25,-,37,0,1,67.56,7,caught,2,,v Australia,Sydney,27 Nov 2020,ODI # 4265
167,24,-,11,1,2,218.18,7,caught,2,,v Australia,Sydney,29 Nov 2020,ODI # 4266
168,66*,-,50,5,3,132.00,7,not out,1,,v Australia,Canberra,2 Dec 2020,ODI # 4267
